ID,Latitude,Longitude,CodePostal,Adresse,Ville,PrixNom,PrixID,PrixValeur.mean
91190009,4868453,212371,91190,2 Route des Gometz,Gif-sur-Yvette,E10,5,1615.6666666666667
91190011,4870346,210705,91190,155 AVENUE DU GENERAL LECLERC,Gif-sur-Yvette,Gazole,1,1450.448275862069
91190011,4870346,210705,91190,155 AVENUE DU GENERAL LECLERC,Gif-sur-Yvette,E10,5,1474.3908045977012
91190011,4870346,210705,91190,155 AVENUE DU GENERAL LECLERC,Gif-sur-Yvette,SP98,6,1562.7011494252874
91190012,4870338.906,212846.502,91190,27 AV DU GENERAL LECLERC,Gif-sur-Yvette,Gazole,1,1584.5555555555557
91190012,4870338.906,212846.502,91190,27 AV DU GENERAL LECLERC,Gif-sur-Yvette,E10,5,1603.5454545454545
91200001,4871200,237100,91200,180 ROUTE NATIONALE 7,ATHIS-MONS,Gazole,1,1450.5943396226414
91200001,4871200,237100,91200,180 ROUTE NATIONALE 7,ATHIS-MONS,SP95,2,1524.5238095238096
91200001,4871200,237100,91200,180 ROUTE NATIONALE 7,ATHIS-MONS,E85,3,685.6153846153846
91200001,4871200,237100,91200,180 ROUTE NATIONALE 7,ATHIS-MONS,E10,5,1482.3846153846155
91200001,4871200,237100,91200,180 ROUTE NATIONALE 7,ATHIS-MONS,SP98,6,1567.3904761904762
91200005,4870587,236834,91200,38 Avenue de Morangis,Athis-Mons,Gazole,1,1569
91200005,4870587,236834,91200,38 Avenue de Morangis,Athis-Mons,E10,5,1615.6666666666667
91210007,4867631,241106,91210,70 BLD HENRI BARBUSSE,DRAVEIL,Gazole,1,1529.4252873563219
91210007,4867631,241106,91210,70 BLD HENRI BARBUSSE,DRAVEIL,E10,5,1562.7931034482758
91210007,4867631,241106,91210,70 BLD HENRI BARBUSSE,DRAVEIL,SP98,6,1672.7931034482758
91210008,4868696,240085,91210,108 AV DU GENERAL DE GAULLE,DRAVEIL,Gazole,1,1442.1818181818182
91210008,4868696,240085,91210,108 AV DU GENERAL DE GAULLE,DRAVEIL,E85,3,720.264367816092
91210008,4868696,240085,91210,108 AV DU GENERAL DE GAULLE,DRAVEIL,GPLc,4,829.8275862068965
91210008,4868696,240085,91210,108 AV DU GENERAL DE GAULLE,DRAVEIL,E10,5,1455.4225352112676
91210008,4868696,240085,91210,108 AV DU GENERAL DE GAULLE,DRAVEIL,SP98,6,1541.0588235294117
91210009,4868140.1572312,242939.25471744,91210,6 AVENUE DE L'EUROPE,DRAVEIL,Gazole,1,1440.25
91210009,4868140.1572312,242939.25471744,91210,6 AVENUE DE L'EUROPE,DRAVEIL,E10,5,1453
91210009,4868140.1572312,242939.25471744,91210,6 AVENUE DE L'EUROPE,DRAVEIL,SP98,6,1537.111111111111
